Dt1,Machine,7 Hour Count,Actual Tonnes1,Nominal Capacity1,Rolling Average,Rolling Average %
2015-09-29 17:00,SR1,4500,4500,4,4484.285714,0.003492063
2015-09-29 18:00,SR1,4500,4304,5,4456.285714,0.009714286
2015-09-29 19:00,SR1,4500,4500,6,4472,0.006222222
2015-09-29 20:00,SR1,4500,4500,7,4472,0.006222222
2015-09-29 21:00,SR1,4500,4167,1,4424.428571,0.016793651
2015-09-29 22:00,SR1,4500,4215,2,4383.714286,0.02584127
2015-09-29 23:00,SR1,4500,4500,3,4383.714286,0.02584127
2015-09-30 0:00,SR1,4500,4500,4,4383.714286,0.02584127
2015-09-30 1:00,SR1,4500,3711,5,4299,0.044666667
2015-09-30 2:00,SR1,4500,4500,6,4299,0.044666667
2015-09-30 3:00,SR1,4500,4404,7,4285.285714,0.047714286
2015-09-30 4:00,SR1,4500,4500,1,4332.857143,0.037142857
2015-09-30 5:00,SR1,4500,3960,2,4296.428571,0.045238095
2015-09-30 6:00,SR1,4500,4322,3,4271,0.050888889
2015-09-30 7:00,SR1,4500,4500,4,4271,0.050888889
2015-09-30 8:00,SR1,4500,4500,5,4383.714286,0.02584127
2015-09-30 9:00,SR1,4500,3770,6,4279.428571,0.049015873
2015-09-30 10:00,SR1,4500,4500,7,4293.142857,0.045968254
2015-09-30 11:00,SR1,4500,4500,1,4293.142857,0.045968254
2015-09-30 12:00,SR1,4500,4379,2,4353,0.032666667
2015-09-30 13:00,SR1,4500,4500,3,4378.428571,0.027015873
2015-09-30 14:00,SR1,4500,4500,4,4378.428571,0.027015873
2015-09-30 15:00,SR1,4500,4500,5,4378.428571,0.027015873
2015-09-30 16:00,SR1,4500,3954,6,4404.714286,0.021174603
2015-09-30 17:00,SR1,4500,4161,7,4356.285714,0.031936508
2015-09-30 18:00,SR1,4500,4415,1,4344.142857,0.034634921
2015-09-30 19:00,SR1,4500,4300,2,4332.857143,0.037142857
2015-09-30 20:00,SR1,4500,4246,3,4296.571429,0.045206349
2015-09-30 21:00,SR1,4500,4500,4,4296.571429,0.045206349
2015-09-30 22:00,SR1,4500,4500,5,4296.571429,0.045206349
2015-09-30 23:00,SR1,4500,4500,6,4374.571429,0.027873016
2015-09-01 6:00,SR4A,4500,0,7,0,1
2015-09-01 7:00,SR4A,4500,0,1,0,1
2015-09-01 8:00,SR4A,4500,0,2,0,1
2015-09-01 9:00,SR4A,4500,0,3,0,1
2015-09-01 10:00,SR4A,4500,0,4,0,1
2015-09-01 11:00,SR4A,4500,0,5,0,1
2015-09-01 12:00,SR4A,4500,0,6,0,1
2015-09-01 13:00,SR4A,4500,0,7,0,1
2015-09-01 14:00,SR4A,4500,0,1,0,1
2015-09-01 15:00,SR4A,4500,0,2,0,1
2015-09-01 16:00,SR4A,4500,0,3,0,1
2015-09-01 17:00,SR4A,4500,0,4,0,1
2015-09-01 18:00,SR4A,4500,0,5,0,1
2015-09-01 19:00,SR4A,4500,0,6,0,1
2015-09-01 20:00,SR4A,4500,0,7,0,1
2015-09-01 21:00,SR4A,4500,0,1,0,1
2015-09-01 22:00,SR4A,4500,0,2,0,1
2015-09-01 23:00,SR4A,4500,0,3,0,1
2015-09-02 0:00,SR4A,4500,0,4,0,1
2015-09-02 1:00,SR4A,4500,0,5,0,1
2015-09-02 2:00,SR4A,4500,0,6,0,1
2015-09-02 3:00,SR4A,4500,0,7,0,1
2015-09-02 4:00,SR4A,4500,0,1,0,1
2015-09-02 5:00,SR4A,4500,0,2,0,1
2015-09-02 6:00,SR4A,4500,0,3,0,1
2015-09-02 7:00,SR4A,4500,0,4,0,1
2015-09-02 8:00,SR4A,4500,0,5,0,1
2015-09-02 9:00,SR4A,4500,0,6,0,1
2015-09-02 10:00,SR4A,4500,0,7,0,1
2015-09-02 11:00,SR4A,4500,0,1,0,1
2015-09-02 12:00,SR4A,4500,0,2,0,1
2015-09-02 13:00,SR4A,4500,0,3,0,1
2015-09-02 14:00,SR4A,4500,0,4,0,1
2015-09-02 15:00,SR4A,4500,0,5,0,1
2015-09-02 16:00,SR4A,4500,0,6,0,1
2015-09-02 17:00,SR4A,4500,0,7,0,1
2015-09-02 18:00,SR4A,4500,0,1,0,1
2015-09-02 19:00,SR4A,4500,0,2,0,1
2015-09-02 20:00,SR4A,4500,0,3,0,1
2015-09-02 21:00,SR4A,4500,0,4,0,1
2015-09-02 22:00,SR4A,4500,0,5,0,1
2015-09-02 23:00,SR4A,4500,0,6,0,1
2015-09-03 0:00,SR4A,4500,0,7,0,1
2015-09-03 1:00,SR4A,4500,0,1,0,1
2015-09-03 2:00,SR4A,4500,0,2,0,1
2015-09-03 3:00,SR4A,4500,0,3,0,1
2015-09-03 4:00,SR4A,4500,0,4,0,1
2015-09-03 5:00,SR4A,4500,0,5,0,1
2015-09-03 6:00,SR4A,4500,0,6,0,1
2015-09-03 7:00,SR4A,4500,0,7,0,1
2015-09-03 8:00,SR4A,4500,0,1,0,1
2015-09-03 9:00,SR4A,4500,0,2,0,1
2015-09-03 10:00,SR4A,4500,0,3,0,1
2015-09-03 11:00,SR4A,4500,0,4,0,1
2015-09-03 12:00,SR4A,4500,0,5,0,1
2015-09-03 13:00,SR4A,4500,0,6,0,1
2015-09-03 14:00,SR4A,4500,0,7,0,1
2015-09-03 15:00,SR4A,4500,0,1,0,1
2015-09-03 16:00,SR4A,4500,0,2,0,1
2015-09-03 17:00,SR4A,4500,0,3,0,1
2015-09-03 18:00,SR4A,4500,0,4,0,1
2015-09-03 19:00,SR4A,4500,0,5,0,1
2015-09-03 20:00,SR4A,4500,0,6,0,1
2015-09-03 21:00,SR4A,4500,0,7,0,1
2015-09-03 22:00,SR4A,4500,0,1,0,1
2015-09-03 23:00,SR4A,4500,0,2,0,1
2015-09-04 0:00,SR4A,4500,0,3,0,1
2015-09-04 1:00,SR4A,4500,0,4,0,1
2015-09-04 2:00,SR4A,4500,0,5,0,1
2015-09-04 3:00,SR4A,4500,0,6,0,1
2015-09-04 4:00,SR4A,4500,0,7,0,1
2015-09-04 5:00,SR4A,4500,0,1,0,1
2015-09-04 6:00,SR4A,4500,0,2,0,1
2015-09-04 7:00,SR4A,4500,0,3,0,1
2015-09-04 8:00,SR4A,4500,0,4,0,1
2015-09-04 9:00,SR4A,4500,0,5,0,1
2015-09-04 10:00,SR4A,4500,0,6,0,1
2015-09-04 11:00,SR4A,4500,0,7,0,1
2015-09-04 12:00,SR4A,4500,0,1,0,1
2015-09-04 13:00,SR4A,4500,0,2,0,1
2015-09-04 14:00,SR4A,4500,0,3,0,1
2015-09-04 15:00,SR4A,4500,0,4,0,1
2015-09-04 16:00,SR4A,4500,0,5,0,1
2015-09-04 17:00,SR4A,4500,0,6,0,1
2015-09-04 18:00,SR4A,4500,0,7,0,1
2015-09-04 19:00,SR4A,4500,0,1,0,1
2015-09-04 20:00,SR4A,4500,0,2,0,1
2015-09-04 21:00,SR4A,4500,0,3,0,1
2015-09-04 22:00,SR4A,4500,0,4,0,1
2015-09-04 23:00,SR4A,4500,0,5,0,1
2015-09-05 0:00,SR4A,4500,0,6,0,1
2015-09-05 1:00,SR4A,4500,0,7,0,1
2015-09-05 2:00,SR4A,4500,0,1,0,1
2015-09-05 3:00,SR4A,4500,0,2,0,1
2015-09-05 4:00,SR4A,4500,0,3,0,1
2015-09-05 5:00,SR4A,4500,0,4,0,1
2015-09-05 6:00,SR4A,4500,0,5,0,1
2015-09-05 7:00,SR4A,4500,0,6,0,1
2015-09-05 8:00,SR4A,4500,0,7,0,1
2015-09-05 9:00,SR4A,4500,0,1,0,1
2015-09-05 10:00,SR4A,4500,0,2,0,1
2015-09-05 11:00,SR4A,4500,0,3,0,1
2015-09-05 12:00,SR4A,4500,0,4,0,1
2015-09-05 13:00,SR4A,4500,0,5,0,1
2015-09-05 14:00,SR4A,4500,0,6,0,1
2015-09-05 15:00,SR4A,4500,0,7,0,1
2015-09-05 16:00,SR4A,4500,0,1,0,1
2015-09-05 17:00,SR4A,4500,0,2,0,1
2015-09-05 18:00,SR4A,4500,0,3,0,1
2015-09-05 19:00,SR4A,4500,0,4,0,1
2015-09-05 20:00,SR4A,4500,0,5,0,1
2015-09-05 21:00,SR4A,4500,0,6,0,1
2015-09-05 22:00,SR4A,4500,0,7,0,1
2015-09-05 23:00,SR4A,4500,0,1,0,1
2015-09-06 0:00,SR4A,4500,3993,2,570.4285714,0.873238095
2015-09-06 1:00,SR4A,4500,4500,3,1213.285714,0.730380952
2015-09-06 2:00,SR4A,4500,4499,4,1856,0.587555556
2015-09-06 3:00,SR4A,4500,4370,5,2480.285714,0.448825397
2015-09-06 4:00,SR4A,4500,4499,6,3123,0.306
2015-09-06 5:00,SR4A,4500,4500,7,3765.857143,0.163142857
2015-09-06 6:00,SR4A,4500,4500,1,4408.714286,0.020285714
2015-09-06 7:00,SR4A,4500,4497,2,4480.714286,0.004285714
2015-09-06 8:00,SR4A,4500,4244,3,4444.142857,0.012412698
2015-09-06 9:00,SR4A,4500,4497,4,4443.857143,0.01247619
2015-09-06 10:00,SR4A,4500,3770,5,4358.142857,0.03152381
2015-09-06 11:00,SR4A,4500,4438,6,4349.428571,0.033460317
2015-09-06 12:00,SR4A,4500,4500,7,4349.428571,0.033460317
2015-09-06 13:00,SR4A,4500,3934,1,4268.571429,0.051428571
2015-09-06 14:00,SR4A,4500,4244,2,4232.428571,0.059460317
2015-09-06 15:00,SR4A,4500,3757,3,4162.857143,0.074920635
2015-09-06 16:00,SR4A,4500,4068,4,4101.571429,0.088539683
2015-09-06 17:00,SR4A,4500,3859,5,4114.285714,0.085714286
2015-09-06 18:00,SR4A,4500,4500,6,4123.142857,0.083746032
2015-09-06 19:00,SR4A,4500,4495,7,4122.428571,0.083904762
2015-09-06 20:00,SR4A,4500,4198,1,4160.142857,0.07552381
2015-09-06 21:00,SR4A,4500,4500,2,4196.714286,0.067396825
2015-09-06 22:00,SR4A,4500,4492,3,4301.714286,0.044063492
2015-09-06 23:00,SR4A,4500,4155,4,4314.142857,0.041301587
2015-09-07 0:00,SR4A,4500,4458,5,4399.714286,0.022285714
2015-09-07 1:00,SR4A,4500,4493,6,4398.714286,0.022507937
2015-09-07 2:00,SR4A,4500,4433,7,4389.857143,0.02447619
2015-09-07 3:00,SR4A,4500,4500,1,4433,0.014888889
2015-09-07 4:00,SR4A,4500,4441,2,4424.571429,0.016761905
2015-09-07 5:00,SR4A,4500,4317,3,4399.571429,0.02231746
2015-09-07 6:00,SR4A,4500,4118,4,4394.285714,0.023492063
2015-09-07 7:00,SR4A,4500,4264,5,4366.571429,0.029650794
2015-09-07 8:00,SR4A,4500,4500,6,4367.571429,0.029428571
2015-09-07 9:00,SR4A,4500,4413,7,4364.714286,0.030063492
2015-09-07 10:00,SR4A,4500,4289,1,4334.571429,0.036761905
2015-09-07 11:00,SR4A,4500,4483,2,4340.571429,0.035428571
2015-09-07 12:00,SR4A,4500,4062,3,4304.142857,0.04352381
2015-09-07 13:00,SR4A,4500,4487,4,4356.857143,0.031809524
2015-09-07 14:00,SR4A,4500,3793,5,4289.571429,0.046761905
2015-09-07 15:00,SR4A,4500,4484,6,4287.285714,0.047269841
2015-09-07 16:00,SR4A,4500,4271,7,4267,0.051777778
2015-09-07 17:00,SR4A,4500,4477,1,4293.857143,0.045809524
2015-09-07 18:00,SR4A,4500,4500,2,4296.285714,0.045269841
2015-09-07 19:00,SR4A,4500,4171,3,4311.857143,0.041809524
2015-09-07 20:00,SR4A,4500,4103,4,4257,0.054
2015-09-07 21:00,SR4A,4500,3854,5,4265.714286,0.052063492
2015-09-07 22:00,SR4A,4500,4278,6,4236.285714,0.058603175
2015-09-07 23:00,SR4A,4500,4221,7,4229.142857,0.060190476
2015-09-08 0:00,SR4A,4500,4500,1,4232.428571,0.059460317
2015-09-08 1:00,SR4A,4500,4500,2,4232.428571,0.059460317
2015-09-08 2:00,SR4A,4500,4228,3,4240.571429,0.057650794
2015-09-08 3:00,SR4A,4500,4130,4,4244.428571,0.056793651
2015-09-08 4:00,SR4A,4500,4484,5,4334.428571,0.036793651
2015-09-08 5:00,SR4A,4500,4500,6,4366.142857,0.029746032
2015-09-08 6:00,SR4A,4500,4500,7,4406,0.020888889
2015-09-08 7:00,SR4A,4500,4500,1,4406,0.020888889
2015-09-08 8:00,SR4A,4500,4485,2,4403.857143,0.021365079
2015-09-08 9:00,SR4A,4500,4496,3,4442.142857,0.012857143
2015-09-08 10:00,SR4A,4500,4016,4,4425.857143,0.01647619
2015-09-08 11:00,SR4A,4500,4499,5,4428,0.016
2015-09-08 12:00,SR4A,4500,4014,6,4358.571429,0.031428571
2015-09-08 13:00,SR4A,4500,4310,7,4331.428571,0.037460317
2015-09-08 14:00,SR4A,4500,4500,1,4331.428571,0.037460317
2015-09-08 15:00,SR4A,4500,4431,2,4323.714286,0.039174603
2015-09-08 16:00,SR4A,4500,4376,3,4306.571429,0.042984127
2015-09-08 17:00,SR4A,4500,3935,4,4295,0.045555556
2015-09-08 18:00,SR4A,4500,4373,5,4277,0.049555556
2015-09-08 19:00,SR4A,4500,4492,6,4345.285714,0.034380952
2015-09-08 20:00,SR4A,4500,4500,7,4372.428571,0.028349206
2015-09-08 21:00,SR4A,4500,3970,1,4296.714286,0.045174603
2015-09-08 22:00,SR4A,4500,4497,2,4306.142857,0.043079365
2015-09-08 23:00,SR4A,4500,4383,3,4307.142857,0.042857143
2015-09-09 0:00,SR4A,4500,4425,4,4377.142857,0.027301587
2015-09-09 1:00,SR4A,4500,4187,5,4350.571429,0.033206349
2015-09-09 2:00,SR4A,4500,4456,6,4345.428571,0.034349206
2015-09-09 3:00,SR4A,4500,4272,7,4312.857143,0.041587302
2015-09-09 4:00,SR4A,4500,4457,1,4382.428571,0.026126984
2015-09-09 5:00,SR4A,4500,4500,2,4382.857143,0.026031746
2015-09-09 6:00,SR4A,4500,4500,3,4399.571429,0.02231746
2015-09-09 7:00,SR4A,4500,4500,4,4410.285714,0.019936508
2015-09-09 8:00,SR4A,4500,4500,5,4455,0.01
2015-09-09 9:00,SR4A,4500,4474,6,4457.571429,0.009428571
2015-09-09 10:00,SR4A,4500,4382,7,4473.285714,0.005936508
2015-09-09 11:00,SR4A,4500,4171,1,4432.428571,0.015015873
2015-09-09 12:00,SR4A,4500,4173,2,4385.714286,0.025396825
2015-09-09 13:00,SR4A,4500,3663,3,4266.142857,0.051968254
2015-09-09 14:00,SR4A,4500,4500,4,4266.142857,0.051968254
2015-09-09 15:00,SR4A,4500,3500,5,4123.285714,0.083714286
2015-09-09 16:00,SR4A,4500,4500,6,4127,0.082888889
2015-09-09 17:00,SR4A,4500,4133,7,4091.428571,0.090793651
2015-09-09 18:00,SR4A,4500,4251,1,4102.857143,0.088253968
2015-09-09 19:00,SR4A,4500,4484,2,4147.285714,0.078380952
2015-09-09 20:00,SR4A,4500,4488,3,4265.142857,0.052190476
2015-09-09 21:00,SR4A,4500,4500,4,4265.142857,0.052190476
2015-09-09 22:00,SR4A,4500,4500,5,4408,0.020444444
2015-09-09 23:00,SR4A,4500,4467,6,4403.285714,0.021492063
2015-09-10 0:00,SR4A,4500,4499,7,4455.571429,0.009873016
2015-09-10 1:00,SR4A,4500,4500,1,4491.142857,0.001968254
2015-09-10 2:00,SR4A,4500,4302,2,4465.142857,0.007746032
2015-09-10 3:00,SR4A,4500,4267,3,4433.571429,0.014761905
2015-09-10 4:00,SR4A,4500,4494,4,4432.714286,0.014952381
2015-09-10 5:00,SR4A,4500,4449,5,4425.428571,0.016571429
2015-09-10 6:00,SR4A,4500,4354,6,4409.285714,0.02015873
2015-09-10 7:00,SR4A,4500,4351,7,4388.142857,0.024857143
2015-09-10 8:00,SR4A,4500,4487,1,4386.285714,0.025269841
2015-09-10 9:00,SR4A,4500,4453,2,4407.857143,0.02047619
2015-09-10 10:00,SR4A,4500,3595,3,4311.857143,0.041809524
2015-09-10 11:00,SR4A,4500,4376,4,4295,0.045555556
2015-09-10 12:00,SR4A,4500,4500,5,4302.285714,0.043936508
2015-09-10 13:00,SR4A,4500,3742,6,4214.857143,0.063365079
2015-09-10 14:00,SR4A,4500,4458,7,4230.142857,0.059968254
2015-09-10 15:00,SR4A,4500,4471,1,4227.857143,0.06047619
2015-09-10 16:00,SR4A,4500,4500,2,4234.571429,0.058984127
2015-09-10 17:00,SR4A,4500,4500,3,4363.857143,0.030253968
2015-09-10 18:00,SR4A,4500,3791,4,4280.285714,0.048825397
2015-09-10 19:00,SR4A,4500,4437,5,4271.285714,0.050825397
2015-09-10 20:00,SR4A,4500,4500,6,4379.571429,0.026761905
2015-09-10 21:00,SR4A,4500,4310,7,4358.428571,0.031460317
2015-09-10 22:00,SR4A,4500,4459,1,4356.714286,0.03184127
2015-09-10 23:00,SR4A,4500,4500,2,4356.714286,0.03184127
2015-09-11 0:00,SR4A,4500,3861,3,4265.428571,0.052126984
2015-09-11 1:00,SR4A,4500,4440,4,4358.142857,0.03152381
2015-09-11 2:00,SR4A,4500,4431,5,4357.285714,0.031714286
2015-09-11 3:00,SR4A,4500,4500,6,4357.285714,0.031714286
2015-09-11 4:00,SR4A,4500,4090,7,4325.857143,0.038698413
2015-09-11 5:00,SR4A,4500,4309,1,4304.428571,0.043460317
2015-09-11 6:00,SR4A,4500,4500,2,4304.428571,0.043460317
2015-09-11 7:00,SR4A,4500,4500,3,4395.714286,0.023174603
2015-09-11 8:00,SR4A,4500,4274,4,4372,0.028444444
2015-09-11 9:00,SR4A,4500,4500,5,4381.857143,0.026253968
2015-09-11 10:00,SR4A,4500,4500,6,4381.857143,0.026253968
2015-09-11 11:00,SR4A,4500,4500,7,4440.428571,0.013238095
2015-09-11 12:00,SR4A,4500,3992,1,4395.142857,0.023301587
2015-09-11 13:00,SR4A,4500,4498,2,4394.857143,0.023365079
2015-09-11 14:00,SR4A,4500,4500,3,4394.857143,0.023365079
2015-09-11 15:00,SR4A,4500,4500,4,4427.142857,0.016190476
2015-09-11 16:00,SR4A,4500,4432,5,4417.428571,0.018349206
2015-09-11 17:00,SR4A,4500,4330,6,4393.142857,0.023746032
2015-09-11 18:00,SR4A,4500,4067,7,4331.285714,0.037492063
2015-09-11 19:00,SR4A,4500,4335,1,4380.285714,0.026603175
2015-09-11 20:00,SR4A,4500,4476,2,4377.142857,0.027301587
2015-09-11 21:00,SR4A,4500,4500,3,4377.142857,0.027301587
2015-09-11 22:00,SR4A,4500,4430,4,4367.142857,0.02952381
2015-09-11 23:00,SR4A,4500,4500,5,4376.857143,0.027365079
2015-09-12 0:00,SR4A,4500,4500,6,4401.142857,0.021968254
2015-09-12 1:00,SR4A,4500,4429,7,4452.857143,0.01047619
2015-09-12 2:00,SR4A,4500,4500,1,4476.428571,0.005238095
2015-09-12 3:00,SR4A,4500,4443,2,4471.714286,0.006285714
2015-09-12 4:00,SR4A,4500,4459,3,4465.857143,0.007587302
2015-09-12 5:00,SR4A,4500,4461,4,4470.285714,0.006603175
2015-09-12 6:00,SR4A,4500,4471,5,4466.142857,0.00752381
2015-09-12 7:00,SR4A,4500,4186,6,4421.285714,0.017492063
2015-09-12 8:00,SR4A,4500,4422,7,4420.285714,0.017714286
2015-09-12 9:00,SR4A,4500,4497,1,4419.857143,0.017809524
2015-09-12 10:00,SR4A,4500,4500,2,4428,0.016
2015-09-12 11:00,SR4A,4500,4500,3,4433.857143,0.014698413
2015-09-12 12:00,SR4A,4500,4347,4,4417.571429,0.01831746
2015-09-12 13:00,SR4A,4500,4500,5,4421.714286,0.017396825
2015-09-12 14:00,SR4A,4500,3769,6,4362.142857,0.030634921
2015-09-12 15:00,SR4A,4500,3500,7,4230.428571,0.059904762
2015-09-12 16:00,SR4A,4500,3627,1,4106.142857,0.08752381
2015-09-12 17:00,SR4A,4500,4460,2,4100.428571,0.088793651
2015-09-12 18:00,SR4A,4500,4423,3,4089.428571,0.091238095
2015-09-12 19:00,SR4A,4500,4500,4,4111.285714,0.086380952
2015-09-12 20:00,SR4A,4500,4500,5,4111.285714,0.086380952
2015-09-12 21:00,SR4A,4500,4326,6,4190.857143,0.068698413
2015-09-12 22:00,SR4A,4500,4435,7,4324.428571,0.039015873
2015-09-12 23:00,SR4A,4500,4500,1,4449.142857,0.011301587
2015-09-13 0:00,SR4A,4500,0,2,3812,0.152888889
2015-09-13 1:00,SR4A,4500,0,3,3180.142857,0.293301587
2015-09-13 2:00,SR4A,4500,0,4,2537.285714,0.43615873
2015-09-13 3:00,SR4A,4500,0,5,1894.428571,0.579015873
2015-09-13 4:00,SR4A,4500,0,6,1276.428571,0.716349206
2015-09-13 5:00,SR4A,4500,0,7,642.8571429,0.857142857
2015-09-13 6:00,SR4A,4500,0,1,0,1
2015-09-13 7:00,SR4A,4500,0,2,0,1
2015-09-13 8:00,SR4A,4500,0,3,0,1
2015-09-13 9:00,SR4A,4500,0,4,0,1
2015-09-13 10:00,SR4A,4500,0,5,0,1
2015-09-13 11:00,SR4A,4500,0,6,0,1
2015-09-13 12:00,SR4A,4500,0,7,0,1
2015-09-13 13:00,SR4A,4500,0,1,0,1
2015-09-13 14:00,SR4A,4500,0,2,0,1
2015-09-13 15:00,SR4A,4500,0,3,0,1
2015-09-13 16:00,SR4A,4500,0,4,0,1
2015-09-13 17:00,SR4A,4500,0,5,0,1
2015-09-13 18:00,SR4A,4500,0,6,0,1
2015-09-13 19:00,SR4A,4500,0,7,0,1
2015-09-13 20:00,SR4A,4500,0,1,0,1
2015-09-13 21:00,SR4A,4500,0,2,0,1
2015-09-13 22:00,SR4A,4500,0,3,0,1
2015-09-13 23:00,SR4A,4500,0,4,0,1
2015-09-14 0:00,SR4A,4500,0,5,0,1
2015-09-14 1:00,SR4A,4500,0,6,0,1
2015-09-14 2:00,SR4A,4500,0,7,0,1
2015-09-14 3:00,SR4A,4500,0,1,0,1
2015-09-14 4:00,SR4A,4500,0,2,0,1
2015-09-14 5:00,SR4A,4500,0,3,0,1
2015-09-14 6:00,SR4A,4500,0,4,0,1
2015-09-14 7:00,SR4A,4500,0,5,0,1
2015-09-14 8:00,SR4A,4500,0,6,0,1
2015-09-14 9:00,SR4A,4500,0,7,0,1
2015-09-14 10:00,SR4A,4500,0,1,0,1
2015-09-14 11:00,SR4A,4500,0,2,0,1
2015-09-14 12:00,SR4A,4500,0,3,0,1
2015-09-14 13:00,SR4A,4500,0,4,0,1
2015-09-14 14:00,SR4A,4500,0,5,0,1
2015-09-14 15:00,SR4A,4500,0,6,0,1
2015-09-14 16:00,SR4A,4500,0,7,0,1
2015-09-14 17:00,SR4A,4500,0,1,0,1
2015-09-14 18:00,SR4A,4500,0,2,0,1
2015-09-14 19:00,SR4A,4500,0,3,0,1
2015-09-14 20:00,SR4A,4500,0,4,0,1
2015-09-14 21:00,SR4A,4500,0,5,0,1
2015-09-14 22:00,SR4A,4500,0,6,0,1
2015-09-14 23:00,SR4A,4500,0,7,0,1
2015-09-15 0:00,SR4A,4500,0,1,0,1
2015-09-15 1:00,SR4A,4500,0,2,0,1
2015-09-15 2:00,SR4A,4500,0,3,0,1
2015-09-15 3:00,SR4A,4500,0,4,0,1
2015-09-15 4:00,SR4A,4500,0,5,0,1
2015-09-15 5:00,SR4A,4500,0,6,0,1
2015-09-15 6:00,SR4A,4500,0,7,0,1
2015-09-15 7:00,SR4A,4500,0,1,0,1
2015-09-15 8:00,SR4A,4500,0,2,0,1
2015-09-15 9:00,SR4A,4500,0,3,0,1
2015-09-15 10:00,SR4A,4500,0,4,0,1
2015-09-15 11:00,SR4A,4500,0,5,0,1
2015-09-15 12:00,SR4A,4500,0,6,0,1
2015-09-15 13:00,SR4A,4500,0,7,0,1
2015-09-15 14:00,SR4A,4500,0,1,0,1
2015-09-15 15:00,SR4A,4500,0,2,0,1
2015-09-15 16:00,SR4A,4500,0,3,0,1
2015-09-15 17:00,SR4A,4500,0,4,0,1
2015-09-15 18:00,SR4A,4500,0,5,0,1
2015-09-15 19:00,SR4A,4500,0,6,0,1
2015-09-15 20:00,SR4A,4500,0,7,0,1
2015-09-15 21:00,SR4A,4500,0,1,0,1
2015-09-15 22:00,SR4A,4500,0,2,0,1
2015-09-15 23:00,SR4A,4500,0,3,0,1
2015-09-16 0:00,SR4A,4500,0,4,0,1
2015-09-16 1:00,SR4A,4500,0,5,0,1
2015-09-16 2:00,SR4A,4500,0,6,0,1
2015-09-16 3:00,SR4A,4500,0,7,0,1
2015-09-16 4:00,SR4A,4500,0,1,0,1
2015-09-16 5:00,SR4A,4500,0,2,0,1
2015-09-16 6:00,SR4A,4500,0,3,0,1
2015-09-16 7:00,SR4A,4500,0,4,0,1
2015-09-16 8:00,SR4A,4500,0,5,0,1
2015-09-16 9:00,SR4A,4500,0,6,0,1
2015-09-16 10:00,SR4A,4500,0,7,0,1
2015-09-16 11:00,SR4A,4500,0,1,0,1
2015-09-16 12:00,SR4A,4500,0,2,0,1
2015-09-16 13:00,SR4A,4500,0,3,0,1
2015-09-16 14:00,SR4A,4500,0,4,0,1
2015-09-16 15:00,SR4A,4500,0,5,0,1
2015-09-16 16:00,SR4A,4500,0,6,0,1
2015-09-16 17:00,SR4A,4500,0,7,0,1
2015-09-16 18:00,SR4A,4500,0,1,0,1
2015-09-16 19:00,SR4A,4500,0,2,0,1
2015-09-16 20:00,SR4A,4500,0,3,0,1
2015-09-16 21:00,SR4A,4500,0,4,0,1
2015-09-16 22:00,SR4A,4500,0,5,0,1
2015-09-16 23:00,SR4A,4500,0,6,0,1
2015-09-17 0:00,SR4A,4500,4489,7,641.2857143,0.857492063
2015-09-17 1:00,SR4A,4500,4500,1,1284.142857,0.714634921
2015-09-17 2:00,SR4A,4500,4403,2,1913.142857,0.574857143
2015-09-17 3:00,SR4A,4500,4500,3,2556,0.432
2015-09-17 4:00,SR4A,4500,3701,4,3084.714286,0.314507937
2015-09-17 5:00,SR4A,4500,3578,5,3595.857143,0.200920635
2015-09-17 6:00,SR4A,4500,4483,6,4236.285714,0.058603175
2015-09-17 7:00,SR4A,4500,4159,7,4189.142857,0.069079365
2015-09-17 8:00,SR4A,4500,4486,1,4187.142857,0.06952381
2015-09-17 9:00,SR4A,4500,4500,2,4201,0.066444444
2015-09-17 10:00,SR4A,4500,3500,3,4058.142857,0.098190476
2015-09-17 11:00,SR4A,4500,4500,4,4172.285714,0.072825397
2015-09-17 12:00,SR4A,4500,4500,5,4304,0.043555556
2015-09-17 13:00,SR4A,4500,4500,6,4306.428571,0.043015873
2015-09-17 14:00,SR4A,4500,3881,7,4266.714286,0.05184127
2015-09-17 15:00,SR4A,4500,4401,1,4254.571429,0.054539683
2015-09-17 16:00,SR4A,4500,4093,2,4196.428571,0.067460317
2015-09-17 17:00,SR4A,4500,4476,3,4335.857143,0.03647619
2015-09-17 18:00,SR4A,4500,4081,4,4276,0.049777778
2015-09-17 19:00,SR4A,4500,4500,5,4276,0.049777778
2015-09-17 20:00,SR4A,4500,3861,6,4184.714286,0.070063492
2015-09-17 21:00,SR4A,4500,4379,7,4255.857143,0.054253968
2015-09-17 22:00,SR4A,4500,4500,1,4270,0.051111111
2015-09-17 23:00,SR4A,4500,4468,2,4323.571429,0.039206349
2015-09-18 0:00,SR4A,4500,4360,3,4307,0.042888889
2015-09-18 1:00,SR4A,4500,4275,4,4334.714286,0.036730159
2015-09-18 2:00,SR4A,4500,4497,5,4334.285714,0.036825397
2015-09-18 3:00,SR4A,4500,4500,6,4425.571429,0.016539683
2015-09-18 4:00,SR4A,4500,4440,7,4434.285714,0.014603175
2015-09-18 5:00,SR4A,4500,4478,1,4431.142857,0.015301587
2015-09-18 6:00,SR4A,4500,4500,2,4435.714286,0.014285714
2015-09-18 7:00,SR4A,4500,4229,3,4417,0.018444444
2015-09-18 8:00,SR4A,4500,4119,4,4394.714286,0.023396825
